,Unnamed: 0,Nodes Complet,Edges Complet,Diameter Complet,Density Complet,Cluster biconected Complet,Max degree Complet,Mean degree Complet,Sd degree Complet,Var degree Complet,Mean indegree Complet,Mean outdegree Complet,Mean betweenness Complet,Sd betweenness Complet,Var betweenness Complet,Mean closeness Complet,Sd closeness Complet,Var closeness Complet,Nodes Blondel_C,Edges Blondel_C,Diameter Blondel_C,Density Blondel_C,Cluster biconected Blondel_C,Max degree Blondel_C,Mean degree Blondel_C,Sd degree Blondel_C,Var degree Blondel_C,Mean indegree Blondel_C,Mean outdegree Blondel_C,Mean betweenness Blondel_C,Sd betweenness Blondel_C,Var betweenness Blondel_C,Mean closeness Blondel_C,Sd closeness Blondel_C,Var closeness Blondel_C,C:\Angel\Data_2020\unique\22d0885ac8b41ffccd9310f443822a96618d4894.txt,var betweenness Complet,Nodes Cluster,Edges Cluster,Diameter Cluster,Density Cluster,Cluster biconected Cluster,Max degree Cluster,Mean degree Cluster,Sd degree Cluster,Var degree Cluster,Mean indegree Cluster,Mean outdegree Cluster,Mean betweenness Cluster,Sd betweenness Cluster,var betweenness Cluster,Mean closeness Cluster,Sd closeness Cluster,Var closeness Cluster,C:\Angel\Data_2020\unique\594aaeb67f2dcae2109633eb4a030b79b05fbf04.txt
1352,C:\Angel\Data_2020\unique\39264a6b839336d80fdb11a9df0b6a0b0ddade67.txt,913.0,1754.0,4.0,0.002106512173094291,71.0,38.0,3.842278203723987,4.735468082670551,22.424657961991507,1.9211391018619932,1.9211391018619932,0.9660460021905805,9.949816373276269,98.99884586191656,0.18877706273097247,0.02789483545602334,0.0007781218451186169,103.0,173.0,10.0,0.03293356177422425,21.0,31.0,3.3592233009708736,4.80982321825078,23.13439939082429,3.3592233009708736,3.3592233009708736,161.58252427184462,293.20192964122936,85967.37154534044,0.24575272551548094,0.03644219898548775,0.0013280338668978842,,,,,,,,,,,,,,,,,,,,
1353,C:\Angel\Data_2020\unique\392cc9935a315112725ed9f80141ea46c9c54d32.txt,488.0,866.0,3.0,0.0036439223078735647,58.0,42.0,3.5491803278688523,4.676126547798835,21.86615949102905,1.774590163934426,1.774590163934426,0.8442622950819673,5.538696250111637,30.677156151000705,0.1343783651635015,0.024746724148697184,0.0006124003560917124,60.0,108.0,9.0,0.061016949152542375,10.0,18.0,3.6,3.5232881406484338,12.413559322033901,3.6,3.6,63.01666666666666,106.66786387412573,11378.03318346902,0.3284644536758305,0.05412009417083175,0.0029289845930596968,,,,,,,,,,,,,,,,,,,,
1354,C:\Angel\Data_2020\unique\39395d678e61b593b765a66991d9e0d51c2f9649.txt,48.0,74.0,2.0,0.03280141843971631,14.0,29.0,3.083333333333333,4.8982555875963065,23.992907801418447,1.5416666666666667,1.5416666666666667,0.02083333333333333,0.14433756729740646,0.02083333333333333,0.3314839798066139,0.07819790251110273,0.006114911957135928,22.0,39.0,3.0,0.16883116883116886,3.0,20.0,3.5454545454545454,5.170679910411273,26.735930735930733,3.5454545454545454,3.5454545454545454,9.590909090909092,28.734265410098942,825.6580086580086,0.5420026204394276,0.12615668744218653,0.015915509786385545,,,,,,,,,,,,,,,,,,,,
1355,C:\Angel\Data_2020\unique\394b8db16cae81ecb4be5fe0de6d0fb5214e81d0.txt,49.0,72.0,1.0,0.030612244897959183,10.0,13.0,2.9387755102040822,2.33102412458296,5.433673469387755,1.4693877551020411,1.4693877551020411,0.0,0.0,0.0,0.2679841956439388,0.037931420183323225,0.0014387926371238204,15.0,21.0,5.0,0.2,4.0,9.0,2.8,2.1111946516469904,4.457142857142856,2.8,2.8,8.333333333333332,14.833027351044205,220.01870039682538,0.4697355117108547,0.08338398126841798,0.006952888332171881,,,,,,,,,,,,,,,,,,,,
1356,C:\Angel\Data_2020\unique\3952b6d34fa316c1497542cd1f81b3ad3fc03248.txt,4.0,3.0,1.0,0.25,3.0,2.0,1.5,0.5773502691896257,0.3333333333333333,0.75,0.75,0.0,0.0,0.0,0.625,0.14433756729740646,0.02083333333333333,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1357,C:\Angel\Data_2020\unique\39596aca3d63915cf7a1984ab72d120efa6b6560.txt,1264.0,3623.0,6.0,0.0022694358419274984,28.0,90.0,5.7325949367088604,8.764519322911243,76.81679896168455,2.8662974683544302,2.8662974683544302,23.55063291139241,144.65005334021043,20923.637931325724,0.23328515917637746,0.03943845694308933,0.001555391886051911,236.0,565.0,7.0,0.02037504507753336,36.0,61.0,4.788135593220339,7.9072836823146835,62.52513523260007,4.788135593220339,4.788135593220339,249.16525423728808,762.1309554343901,580843.5932313363,0.32752958128135645,0.04705315009250525,0.0022139989336278265,,,,,,,,,,,,,,,,,,,,
1358,C:\Angel\Data_2020\unique\39671ce3f18409cc76447acde454b2cc6ff3a41a.txt,127.0,282.0,2.0,0.017622797150356206,1.0,24.0,4.440944881889764,4.081809323581975,16.661167354080742,2.220472440944882,2.220472440944882,0.5905511811023622,2.4040453033943443,5.779433820772402,0.30034403991941483,0.0341166620962806,0.0011639466325917894,30.0,46.0,6.0,0.10574712643678162,10.0,9.0,3.066666666666667,2.448551061107482,5.995402298850576,3.066666666666667,3.066666666666667,26.0,36.05161028677213,1299.7186042692936,0.36901548094953696,0.06467933231378653,0.004183416028557229,,,,,,,,,,,,,,,,,,,,
1359,C:\Angel\Data_2020\unique\396762c945a2d5f93bf4c95524095cf054662547.txt,30.0,55.0,1.0,0.0632183908045977,3.0,19.0,3.6666666666666665,4.1467339315237695,17.195402298850578,1.8333333333333333,1.8333333333333333,0.0,0.0,0.0,0.432004201407732,0.07323722399074002,0.005363690977869826,12.0,18.0,3.0,0.2727272727272727,3.0,10.0,3.0,2.860387767736777,8.181818181818182,3.0,3.0,4.166666666666667,9.898538306541052,97.9810606060606,0.5836805555555555,0.1147083798849278,0.013158012415824913,,,,,,,,,,,,,,,,,,,,
1360,C:\Angel\Data_2020\unique\397e33abcd7a37b6ee9082a787dc1e28e464309a.txt,2617.0,6565.0,4.0,0.0009589440484996359,9.0,90.0,5.017195261750096,7.942747788784852,63.087242436246655,2.508597630875048,2.508597630875048,1.6633549866259074,18.41290216377644,339.0349660928032,0.20588804107400188,0.02705025226302378,0.0007317161474932231,364.0,734.0,10.0,0.011110102019192929,102.0,42.0,4.032967032967034,6.082446494609855,36.996155359791715,4.032967032967034,4.032967032967034,544.1840659340659,1276.7596669916807,1630115.2472567072,0.2562148272289972,0.03841944468856518,0.0014760537301777195,,,,,,,,,,,,,,,,,,,,
1361,C:\Angel\Data_2020\unique\39804491a81c138c483ace7f26e49beae0b592f3.txt,3.0,2.0,1.0,0.3333333333333333,2.0,2.0,1.3333333333333333,0.5773502691896257,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778,0.1924500897298753,0.03703703703703705,3.0,2.0,2.0,0.6666666666666666,2.0,2.0,1.3333333333333333,0.5773502691896257,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.5773502691896258,0.33333333333333337,0.7777777777777778,0.1924500897298753,0.03703703703703705,,,,,,,,,,,,,,,,,,,,
1362,C:\Angel\Data_2020\unique\3989b07b30ca4084689166fe4e1bf2af9cc2191e.txt,1205.0,2710.0,4.0,0.0018679091823934047,68.0,52.0,4.49792531120332,5.494125888631533,30.18541928013124,2.24896265560166,2.24896265560166,1.3601659751037345,8.663850763370105,75.06231004994876,0.17642490168426628,0.025473292710032232,0.0006488886414909809,204.0,443.0,10.0,0.02139476480247271,19.0,26.0,4.3431372549019605,4.579876948976664,20.975272867767803,4.3431372549019605,4.3431372549019605,301.0,513.1315996907291,263304.03860116674,0.2584541268087265,0.039069538468976414,0.0015264288361788274,,,,,,,,,,,,,,,,,,,,
1363,C:\Angel\Data_2020\unique\39929b3c4f5dd970d8d5be1497ef1ba9ded730c1.txt,25.0,42.0,2.0,0.06999999999999999,5.0,18.0,3.36,3.9357337308308855,15.490000000000002,1.68,1.68,0.6,2.7041634565979917,7.3125,0.4378972911519737,0.09041477475980224,0.008174831494865777,14.0,24.0,2.0,0.2637362637362637,1.0,12.0,3.4285714285714284,3.631365196012815,13.186813186813184,3.4285714285714284,3.4285714285714284,4.785714285714286,11.953243770208848,142.8800366300366,0.596938775510204,0.14049924865525773,0.01974003887269194,,,,,,,,,,,,,,,,,,,,
1364,C:\Angel\Data_2020\unique\3992dea85ff03b6419f3db570c89bfa33f25bea0.txt,859.0,3069.0,6.0,0.0041640548043342,11.0,102.0,7.145518044237486,10.109125458433471,102.19441753434769,3.572759022118743,3.572759022118743,13.874272409778811,70.72564598657134,5002.117000217815,0.28473114692152257,0.037044500763452864,0.0013722950368134598,168.0,629.0,7.0,0.04483889364128885,21.0,48.0,7.488095238095237,8.650214143788023,74.82620473339038,7.488095238095237,7.488095238095237,151.30952380952382,331.5539118093748,109927.99643609868,0.3648981703378316,0.058171458054376936,0.003383918532172135,,,,,,,,,,,,,,,,,,,,
1365,C:\Angel\Data_2020\unique\399f35519628a3f751a670fa2b5c046f48801470.txt,895.0,1489.0,3.0,0.001860947596015648,126.0,93.0,3.3273743016759783,5.562647009806994,30.9430417557147,1.6636871508379891,1.6636871508379891,0.1776536312849162,1.5027019187544477,2.2581130566282983,0.12892867249042333,0.022976372256142037,0.0005279136820528134,94.0,183.0,3.0,0.041866849691146193,3.0,92.0,3.8936170212765964,12.98673275449589,168.65522763669642,3.8936170212765964,3.8936170212765964,45.52127659574467,304.0183383943692,92427.1500800732,0.511103683507646,0.07145809636261119,0.005106259535768228,,,,,,,,,,,,,,,,,,,,
